SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2.0084E+15,2008438307,300,27-07-2022,Y101,AXG4A,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,08-12-2022,20-02-2023,,1009,AXG4A-G000121JA11/SB,YCS,5F12,2008438365,150,11-01-2023,30-11-2022,09-02-2023,20-02-2023,Ship Out
2.0084E+15,2008438307,20,27-07-2022,Y101,AXG050,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,08-12-2022,28-01-2023,,1009,AXG050-GG000BA1AP212B-NNNNN/GRL,YCS,5F12,2008438365,20,06-12-2022,30-11-2022,17-12-2022,28-01-2023,Ship Out
2.0084E+15,2008438307,30,27-07-2022,Y101,AXG4A,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,08-12-2022,28-01-2023,,1009,AXG4A-G000121JA11/SB,YCS,5F12,2008438365,30,06-12-2022,30-11-2022,17-12-2022,28-01-2023,Ship Out
2.0084E+15,2008438307,60,27-07-2022,Y101,AXG4A,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,08-12-2022,28-01-2023,,1009,AXG4A-G000121JA11/SB,YCS,5F12,2008438365,60,05-12-2022,30-11-2022,06-01-2023,28-01-2023,Ship Out
2.0084E+15,2008438307,160,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,22-02-2023,15-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA27/Z,YMG,5826,2008438363,30,02-02-2023,14-02-2023,09-02-2023,09-02-2023,Ship Out
2.0084E+15,2008438307,170,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,22-02-2023,15-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA27/Z,YMG,5826,2008438363,40,02-02-2023,14-02-2023,09-02-2023,09-02-2023,Ship Out
2.0084E+15,2008438307,180,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA27/Z,YMG,5826,2008438363,50,06-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,190,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA28/Z,YMG,5826,2008438363,60,06-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,200,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA28/Z,YMG,5826,2008438363,70,06-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,270,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA2A/Z,YMG,5826,2008438363,140,06-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,210,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA2A/Z,YMG,5826,2008438363,80,07-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,220,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA2A/Z,YMG,5826,2008438363,90,07-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,240,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,27-02-2023,17-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA28/Z,YMG,5826,2008438363,110,07-02-2023,16-02-2023,14-02-2023,14-02-2023,Ship Out
2.0084E+15,2008438307,250,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,22-02-2023,15-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA28/Z,YMG,5826,2008438363,120,02-02-2023,14-02-2023,09-02-2023,09-02-2023,Ship Out
2.0084E+15,2008438307,260,27-07-2022,Y101,EJA118E,1,A,L2Q00,4510328309,FVG22M0097,C2Q00000,IN,22-02-2023,15-02-2023,,1022,EJA118E-JMSCG-912EB-WA13C2Z00-AA28/Z,YMG,5826,2008438363,130,03-02-2023,14-02-2023,09-02-2023,09-02-2023,Ship Out
2.0084E+15,2008467097,50,10-08-2022,Y101,YTA610,11,A,L2Q00,4510359111,FLG22M0354,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-FA1A2DB,YCS,5F12,2008467392,40,31-01-2023,09-01-2023,04-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467097,40,10-08-2022,Y101,YTA610,9,A,L2Q00,4510359111,FLG22M0354,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-FA1A2DB,YCS,5F12,2008467392,30,31-01-2023,09-01-2023,04-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467097,30,10-08-2022,Y101,YTA610,5,A,L2Q00,4510359111,FLG22M0354,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-JA1A2DB/C1,YCS,5F12,2008467392,20,31-01-2023,09-01-2023,03-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467097,20,10-08-2022,Y101,YTA610,3,A,L2Q00,4510359111,FLG22M0354,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-JA1A2DB/C1,YCS,5F12,2008467392,10,31-01-2023,09-01-2023,03-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467432,50,10-08-2022,Y101,YTA610,11,A,L2Q00,4510359155,FLG22M0355,C2Q00000,IN,17-01-2023,28-01-2023,,1009,YTA610-FA1A2DB,YCS,5F12,2008467441,40,19-12-2022,09-01-2023,04-01-2023,28-01-2023,Ship Out
2.0084E+15,2008467432,40,10-08-2022,Y101,YTA610,9,A,L2Q00,4510359155,FLG22M0355,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-FA1A2DB,YCS,5F12,2008467441,30,31-01-2023,09-01-2023,03-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467432,30,10-08-2022,Y101,YTA610,5,A,L2Q00,4510359155,FLG22M0355,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-JA1A2DB/C1,YCS,5F12,2008467441,20,31-01-2023,09-01-2023,03-02-2023,13-02-2023,Ship Out
2.0084E+15,2008467432,20,10-08-2022,Y101,YTA610,3,A,L2Q00,4510359155,FLG22M0355,C2Q00000,IN,17-01-2023,13-02-2023,,1009,YTA610-JA1A2DB/C1,YCS,5F12,2008467441,10,31-01-2023,09-01-2023,03-02-2023,13-02-2023,Ship Out
2.0084E+15,2008422352,380,20-07-2022,Y101,DY300,2,A,L2Q00,4510309178,PCF2200364,C2Q00000,IN,01-03-2023,20-03-2023,,1009,DY300-JBLBA1-2D/FS1/T01/E01/Z,YCS,5F12,2008422403,110,31-01-2023,21-02-2023,11-03-2023,20-03-2023,Ship Out
2.0084E+15,2008422352,820,20-07-2022,Y101,AXG080,2,A,L2Q00,4510309178,PCF2200364,C2Q00000,IN,05-01-2023,06-03-2023,,1009,AXG080-CAFF2CA2AL212B-2JA11/GRL/E01/Z,YCS,5F12,2008422403,550,16-01-2023,28-12-2022,22-02-2023,06-03-2023,Ship Out
2.0084E+15,2008422352,1070,20-07-2022,Y101,CO1000,1,,L2Q00,4510309178,PCF2200364,C2Q00000,IN,23-02-2023,20-03-2023,,1092,CO1000,,,,,,20-07-2022,,20-03-2023,
2.0084E+15,2008418058,10,19-07-2022,Y101,YTA610,7,A,L2Q00,4510304778,FCG2200414,C2Q00000,IN,13-03-2023,14-04-2023,,1009,YTA610-JA1A2DB/KU2,YCS,5F12,2008418743,10,04-04-2023,03-03-2023,08-04-2023,14-04-2023,Ship Out
2.0084E+15,2008401850,10,12-07-2022,Y101,ZR22A,2,,L2Q00,4510286198,4510286198,C2Q00012,IN,31-01-2023,25-01-2023,,1022,ZR22A-200-N-A,YMG,5826,2008403443,10,11-01-2023,23-01-2023,18-01-2023,18-01-2023,Ship Out
2.0084E+15,2008447571,30,01-08-2022,Y101,GM10,4,A,L2Q00,4510338544,FDG2200482,C2Q00000,IN,06-03-2023,,,1009,GM10-1E0,YCS,5F12,2008447621,30,12-04-2023,24-02-2023,15-04-2023,,Available
2.0084E+15,2008415792,10,18-07-2022,Y101,AXG050,1,A,L2Q00,4510301989,FBG2200927,C2Q00000,IN,03-01-2023,13-02-2023,,1009,AXG050-GA000BA1AT212B-2JA11/GRT,YCS,5F12,2008415826,10,10-01-2023,26-12-2022,04-02-2023,13-02-2023,Ship Out
2.0084E+15,2008418059,10,19-07-2022,Y101,FLXA21,1,A,L2Q00,4510304779,FCG2200422,C2Q00000,IN,19-02-2023,03-03-2023,,1009,FLXA21-D-P-D-CB-D1-NN-A-N-LA-N-NN/U,YAS,3U12,2008418715,10,27-01-2023,09-02-2023,25-02-2023,03-03-2023,Ship Out
2.0084E+15,2008423746,10,21-07-2022,Y102,SV2CPML,1,,L2Q00,4510310746,4510310746,C2Q00012,IN,12-07-2022,,,,SV2CPML-V1107-S1108,,,,,,,,,
2.0084E+15,2008415864,10,18-07-2022,Y101,FLXA402,2,A,L2Q00,4510302080,FBG2200930,C2Q00000,IN,21-03-2023,20-03-2023,,1009,FLXA402-A-B-AB-P1-NN-A2-WR-N-N-N-NN/U,YAS,3U12,2008415875,10,01-03-2023,13-03-2023,12-03-2023,20-03-2023,Ship Out
2.00841E+15,2008405127,20,13-07-2022,Y113,ZR802G,2,A,L2Q00,CFRA-22G02,CFRA-22G02,C2Q00000,IN,02-11-2022,,,1009,ZR802G-T-H-N-N,,,,,,25-10-2022,,24-10-2022,
2.00841E+15,2008405128,10,13-07-2022,Y113,EJA210E,1,A,L2Q00,CQRT22035M,CQRT22035M,C2Q00000,IN,16-08-2022,,,1022,EJA210E-JZS5G-912EN-WA12B1WW00-B/KU22/D4,,,,,,29-07-2022,,29-07-2022,
2.00841E+15,2008494772,50,25-08-2022,Y101,ISC40FDJ,1,A,L2Q00,4510395374,FKG22M0293,C2Q00000,IN,15-05-2023,,,1022,ISC40FDJ-Z-15/Z,YMG,5831,2008494840,40,03-10-2022,28-04-2023,,,
2.00841E+15,2008494770,20,25-08-2022,Y101,AXG065,1,A,L2Q00,4510395375,FKG22M0293,C2Q00000,IN,05-02-2023,20-02-2023,,1009,AXG065-GG000BE2AT220B-NNNNN/GRT/SCT/GC,YCS,5F12,2008494857,20,10-01-2023,26-01-2023,03-02-2023,20-02-2023,Ship Out
